,ID,corredor_armazem,modo_envio,numero_chamadas_cliente,avaliacao_cliente,custo_produto,compras_anteriores,prioridade_produto,genero,desconto,peso_gramas,entregue_no_prazo,performance_prioridade_envio,performance_modo_envio,faixa_desconto,performance_faixa_desconto
8100,8101,D,Navio,4,1,165,3,media,F,10,4574,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8101,8102,F,Navio,3,1,146,3,media,M,9,4944,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8102,8103,A,Navio,5,3,113,3,media,F,5,4743,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8103,8104,B,Navio,3,2,161,3,media,F,1,5757,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8104,8105,C,Navio,2,2,219,2,media,M,8,4518,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8105,8106,F,Navio,4,2,237,2,baixa,F,1,5261,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8106,8107,D,Navio,4,3,246,3,baixa,M,5,4384,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8107,8108,F,Navio,3,4,229,6,media,F,3,5471,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8108,8109,A,Navio,3,3,195,3,baixa,M,1,4224,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8109,8110,B,Navio,4,3,160,2,baixa,M,5,4522,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8110,8111,C,Navio,3,5,144,2,media,M,6,5983,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8111,8112,F,Navio,3,3,217,4,media,F,3,5602,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8112,8113,D,Navio,3,4,240,3,alta,F,6,4412,0,Atraso Crítico,Atraso Crítico na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8113,8114,F,Navio,3,2,210,3,media,M,8,4011,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8114,8115,A,Navio,4,2,249,3,baixa,F,9,5459,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8115,8116,B,Navio,4,1,178,3,alta,M,3,5520,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8116,8117,C,Navio,6,4,224,4,baixa,F,6,4493,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8117,8118,F,Navio,3,1,142,3,media,F,10,4915,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8118,8119,D,Navio,4,5,163,2,media,F,10,5529,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8119,8120,F,Navio,4,1,261,4,media,F,10,4632,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8120,8121,A,Navio,3,4,151,3,media,M,5,4767,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8121,8122,B,Navio,4,2,197,2,media,M,3,4715,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8122,8123,C,Navio,6,3,155,2,media,F,1,4182,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8123,8124,F,Navio,3,5,152,4,media,M,2,4809,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8124,8125,D,Navio,4,5,275,6,baixa,M,3,5008,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8125,8126,F,Navio,3,1,102,4,media,F,4,5936,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8126,8127,A,Navio,4,1,285,2,baixa,M,4,4401,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8127,8128,B,Navio,4,5,248,2,media,M,10,4366,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8128,8129,C,Navio,3,4,274,3,baixa,F,7,5036,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8129,8130,F,Navio,4,4,104,4,baixa,M,6,4323,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8130,8131,D,Navio,5,4,176,3,media,M,10,5456,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8131,8132,F,Navio,5,4,237,3,media,F,1,4369,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8132,8133,A,Navio,4,4,247,2,media,M,9,5095,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8133,8134,B,Navio,5,5,212,5,baixa,F,6,4463,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8134,8135,C,Navio,4,5,226,2,baixa,M,1,4532,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8135,8136,F,Navio,6,2,213,2,media,F,7,5415,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8136,8137,D,Navio,4,3,177,3,baixa,M,1,5282,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8137,8138,F,Navio,4,5,235,4,media,M,6,4633,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8138,8139,A,Navio,3,4,263,3,media,F,2,5741,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8139,8140,B,Navio,3,3,181,3,baixa,F,10,5337,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8140,8141,C,Navio,3,2,178,2,media,F,2,4122,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8141,8142,F,Navio,3,5,243,3,media,F,4,4130,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8142,8143,D,Navio,3,3,230,3,media,F,2,4742,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8143,8144,F,Navio,4,3,106,2,media,F,6,5867,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8144,8145,A,Navio,4,5,266,3,media,F,2,4867,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8145,8146,B,Navio,5,2,284,4,baixa,M,1,4171,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8146,8147,C,Navio,2,5,233,3,baixa,M,9,4751,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8147,8148,F,Navio,3,3,200,3,alta,F,2,4777,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8148,8149,D,Navio,3,2,176,2,media,F,1,5292,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8149,8150,F,Navio,5,1,279,5,media,M,4,4405,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8150,8151,A,Navio,3,3,164,3,alta,M,9,5070,0,Atraso Crítico,Atraso Crítico na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8151,8152,B,Navio,4,3,163,3,baixa,F,10,5002,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8152,8153,C,Navio,4,5,254,3,media,F,3,4404,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8153,8154,F,Navio,5,4,234,3,baixa,F,2,4269,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8154,8155,D,Navio,4,1,191,3,baixa,F,8,4021,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8155,8156,F,Navio,3,3,224,3,media,F,5,4214,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8156,8157,A,Navio,3,1,250,2,baixa,F,5,4232,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8157,8158,B,Navio,4,5,101,6,media,M,8,4146,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8158,8159,C,Navio,3,2,227,3,media,M,6,5058,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8159,8160,F,Navio,3,1,173,2,media,F,4,5521,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8160,8161,D,Navio,4,3,209,5,media,M,6,4384,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8161,8162,F,Navio,3,5,241,3,baixa,F,4,4132,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8162,8163,A,Navio,5,5,257,3,media,F,9,5972,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8163,8164,B,Navio,5,1,146,3,alta,F,3,4345,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8164,8165,C,Navio,2,3,129,5,media,M,3,5444,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8165,8166,F,Navio,3,4,285,3,baixa,M,9,4768,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8166,8167,D,Navio,3,1,133,3,baixa,F,5,5213,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8167,8168,F,Navio,4,2,185,3,baixa,M,1,4786,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8168,8169,A,Navio,5,5,193,4,media,M,8,5714,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8169,8170,B,Navio,5,4,228,6,media,M,5,4974,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8170,8171,C,Navio,3,3,179,2,baixa,M,5,5058,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8171,8172,F,Navio,4,2,224,3,baixa,F,9,4896,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8172,8173,D,Navio,3,2,279,6,media,M,1,5855,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8173,8174,F,Navio,4,2,181,3,media,M,4,5717,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8174,8175,A,Navio,5,5,198,2,media,M,9,4526,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8175,8176,B,Navio,3,5,193,3,media,F,4,5817,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8176,8177,C,Navio,5,4,184,3,baixa,F,1,4208,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8177,8178,F,Navio,5,2,139,3,baixa,M,9,5920,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8178,8179,D,Navio,5,3,210,3,baixa,M,5,4560,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8179,8180,F,Navio,4,3,225,2,baixa,M,2,4520,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8180,8181,A,Navio,3,1,189,2,baixa,F,5,4738,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8181,8182,B,Navio,4,5,164,4,baixa,F,4,5736,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8182,8183,C,Navio,3,5,196,3,baixa,M,1,5303,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8183,8184,F,Navio,5,3,246,2,media,F,1,4533,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8184,8185,D,Navio,4,4,188,4,baixa,F,10,4571,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8185,8186,F,Navio,3,3,250,2,media,F,4,4380,0,Atraso Problemático,Atraso Problemático na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8186,8187,A,Navio,4,2,156,4,media,F,2,5795,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8187,8188,B,Navio,3,1,218,4,baixa,M,6,5480,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8188,8189,C,Navio,5,5,172,2,baixa,M,5,5791,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8189,8190,F,Navio,3,1,259,2,baixa,F,3,4380,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8190,8191,D,Navio,3,3,231,3,media,F,9,4623,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8191,8192,F,Navio,5,2,224,3,alta,M,4,4271,0,Atraso Crítico,Atraso Crítico na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8192,8193,A,Navio,4,5,201,3,baixa,M,7,4048,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Navio,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8193,8194,B,Caminhao,4,2,189,2,media,M,5,4374,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8194,8195,C,Caminhao,5,4,265,3,media,M,10,4565,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8195,8196,F,Caminhao,3,5,147,3,media,M,5,5357,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8196,8197,D,Caminhao,4,4,195,3,baixa,F,6,5783,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8197,8198,F,Caminhao,4,5,216,3,media,F,7,5891,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8198,8199,A,Caminhao,4,2,148,2,baixa,M,5,4031,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8199,8200,B,Caminhao,5,4,180,4,media,F,7,4200,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8200,8201,C,Caminhao,3,3,169,3,baixa,F,7,5976,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8201,8202,F,Caminhao,3,4,200,3,baixa,F,7,5400,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8202,8203,D,Caminhao,3,3,255,2,baixa,F,10,5632,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8203,8204,F,Caminhao,4,3,238,2,baixa,F,1,4051,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8204,8205,A,Caminhao,3,4,163,3,media,M,5,5088,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8205,8206,B,Caminhao,4,5,177,3,media,M,7,4031,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8206,8207,C,Caminhao,4,5,206,3,media,M,5,5785,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8207,8208,F,Caminhao,3,4,175,3,baixa,F,2,5272,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8208,8209,D,Caminhao,5,5,247,2,media,M,5,4250,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8209,8210,F,Caminhao,4,3,152,4,media,F,4,5809,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8210,8211,A,Caminhao,4,4,162,3,baixa,F,8,5394,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8211,8212,B,Caminhao,3,4,206,3,media,F,5,5915,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8212,8213,C,Caminhao,3,4,186,4,baixa,F,6,5540,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8213,8214,F,Caminhao,4,5,179,3,baixa,F,4,4487,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8214,8215,D,Caminhao,3,5,172,3,media,F,7,4929,0,Atraso Problemático,Atraso Problemático na Entrega Por Caminhao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8215,8216,F,Aviao,3,3,158,2,media,M,7,4865,0,Atraso Problemático,Atraso Problemático na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8216,8217,A,Aviao,6,5,143,5,alta,M,9,4060,0,Atraso Crítico,Atraso Crítico na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8217,8218,B,Aviao,5,3,171,3,media,F,7,4994,0,Atraso Problemático,Atraso Problemático na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8218,8219,C,Aviao,4,2,175,3,alta,M,4,4426,0,Atraso Crítico,Atraso Crítico na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8219,8220,F,Aviao,4,5,173,3,media,F,8,4040,1,Não Houve Atraso,Não Houve Atraso,Desconto Abaixo da Media,Entrega no Prazo com Desconto Abaixo da Media
8220,8221,D,Aviao,4,4,268,3,media,M,10,4531,0,Atraso Problemático,Atraso Problemático na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8221,8222,F,Aviao,4,5,232,3,baixa,F,8,5923,0,Atraso Tolerável,Atraso Tolerável na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
8222,8223,A,Aviao,4,2,203,4,media,F,9,4217,0,Atraso Problemático,Atraso Problemático na Entrega Por Aviao,Desconto Abaixo da Media,Atraso na Entrega com Desconto Abaixo da Media
